дЙ╥щ,нОжжцШ,яЫоъ╠ЮбК,╣В╡И╢нпР,й║╥щ,Ё╓╤х,©М╤х,╬╜╤х,нЁ╤х,нОжжйЩа©
2018,о╡х╣,2100621002,2,аидЧ,100,100,122.95912,40.0141,5
2018,бИх╦,2100621002,2,аидЧ,100,100,122.95912,40.0141,10
2018,п║вЛнзя╩,2100621002,2,аидЧ,100,100,122.95912,40.0141,2
2018,╩ф╨МШc,2100621002,2,аидЧ,100,100,122.95912,40.0141,1
2018,хЩ╣юц╪╡щШc,2100621002,2,аидЧ,100,100,122.95912,40.0141,2
2018,и╫╟ъП╞,2100621010,1,аидЧ,100,100,122.88911,39.99306,1
2018,╩ро╡х╣,2100621010,1,аидЧ,100,100,122.88911,39.99306,1
2018,╩╥╬╠ОТ,2100621010,1,аидЧ,100,100,122.88911,39.99306,1
2018,╢Си╫х╦,2100621010,1,аидЧ,100,100,122.88911,39.99306,3
2018,и╫ШnШ_,2100621010,1,аидЧ,100,100,122.88911,39.99306,1
2018,вьм╥я╩х╦,2100621010,1,аидЧ,100,100,122.88911,39.99306,6
2018,цАаЬщ╨,2100621010,1,аидЧ,100,100,122.88911,39.99306,4
2018,╢Си╫х╦,2100621010,1,аидЧ,100,100,122.88911,39.99306,3
2018,п║пгм╥вдд╬дЯ,2100621010,1,аидЧ,100,100,122.88911,39.99306,1
2018,устСи╫х╦,2100621010,1,аидЧ,100,100,122.88911,39.99306,2
2018,и╫ШnШ_,2100621010,1,аидЧ,100,100,122.88911,39.99306,1
2018,о╡х╣,2100621010,1,аидЧ,100,100,122.88911,39.99306,3
2018,юУ╤З╤л╫еПг,2100621010,1,аидЧ,100,100,122.88911,39.99306,4
2018,╢С╤е╬И,2100621010,1,аидЧ,100,100,122.88911,39.99306,1
2018,и╫ШnШ_,2100621010,1,аидЧ,100,100,122.88911,39.99306,1
2018,╨зуМ╩фП©,2100621007,2,аидЧ,100,100,122.90427,40.01049,1
2018,╪ряЮ,2100621007,2,аидЧ,100,100,122.90427,40.01049,5
2018,бИх╦,2100621007,2,аидЧ,100,100,122.90427,40.01049,50
2018,╩рШnШ_,2100621007,2,аидЧ,100,100,122.90427,40.01049,2
2018,и╫╟ъП╞,2100621007,2,аидЧ,100,100,122.90427,40.01049,1
2018,рЬ╨МЁ╓н╡и╫х╦,2100621007,2,аидЧ,100,100,122.90427,40.01049,2
2018,юУ╤З╤л╫еПг,2100621007,2,аидЧ,100,100,122.90427,40.01049,1
2018,╢Вй╓,2100621007,2,аидЧ,100,100,122.90427,40.01049,1
2018,╨з╨Мй╞?,2100621007,2,аидЧ,100,100,122.90427,40.01049,2
2018,╨зуМ╩фП©,2100621007,2,аидЧ,100,100,122.90427,40.01049,1
2018,╤лЁАйВщ╨,2100621007,2,аидЧ,100,100,122.90427,40.01049,2
2018,╢С╤е╬И,2100621007,2,аидЧ,100,100,122.90427,40.01049,1
2018,╩р╟ъП╞,2100621007,2,аидЧ,100,100,122.90427,40.01049,3
2018,хЩ╣юц╪╡щШc,2100621007,2,аидЧ,100,100,122.90427,40.01049,3
2018,╩ф╨МШc,2100621007,2,аидЧ,100,100,122.90427,40.01049,1
2018,╢Си╫х╦,2100621007,2,аидЧ,100,100,122.90427,40.01049,1
2018,╩╒╟ъ╣ьП╢,2100621007,2,аидЧ,100,100,122.90427,40.01049,2
2018,вьм╥я╩х╦,2100621007,2,аидЧ,100,100,122.90427,40.01049,1
2018,╫ПЁАх╦,2100621007,2,аидЧ,100,100,122.90427,40.01049,1
2018,╠╠╨Лн╡П╤,2100621007,2,аидЧ,100,100,122.90427,40.01049,2
2018,╪ряЮ,2100621007,2,аидЧ,100,100,122.90427,40.01049,4
2018,╤лЁАйВщ╨,2100621007,2,аидЧ,100,100,122.90427,40.01049,1
2018,о╡х╣,2100621007,2,аидЧ,100,100,122.90427,40.01049,2
2018,бИх╦,2100621007,2,аидЧ,100,100,122.90427,40.01049,25
